"","Sample","Target","1","2","3","4","5","6"
"2157","S2_89.6","lyta",29.0304350316135,NA,NA,NA,NA,NA
"2158","S2_89.6","piab",45,NA,NA,NA,NA,NA
"2159","S2_9.1","lyta",45,NA,NA,NA,NA,NA
"2160","S2_9.1","piab",45,NA,NA,NA,NA,NA
"2161","S2_9.2","lyta",45,NA,NA,NA,NA,NA
"2162","S2_9.2","piab",45,NA,NA,NA,NA,NA
"2163","S2_9.3","lyta",45,NA,NA,NA,NA,NA
"2164","S2_9.3","piab",45,NA,NA,NA,NA,NA
"2165","S2_9.4","lyta",45,NA,NA,NA,NA,NA
"2166","S2_9.4","piab",45,NA,NA,NA,NA,NA
"2167","S2_9.5","lyta",45,NA,NA,NA,NA,NA
"2168","S2_9.5","piab",45,NA,NA,NA,NA,NA
"2169","S2_9.6","lyta",45,NA,NA,NA,NA,NA
"2170","S2_9.6","piab",45,NA,NA,NA,NA,NA
"2171","S2_90.1","lyta",45,NA,NA,NA,NA,NA
"2172","S2_90.1","piab",45,NA,NA,NA,NA,NA
"2173","S2_90.2","lyta",45,NA,NA,NA,NA,NA
"2174","S2_90.2","piab",45,NA,NA,NA,NA,NA
"2175","S2_90.3","lyta",45,NA,NA,NA,NA,NA
"2176","S2_90.3","piab",45,NA,NA,NA,NA,NA
"2177","S2_90.4","lyta",45,NA,NA,NA,NA,NA
"2178","S2_90.4","piab",45,NA,NA,NA,NA,NA
"2179","S2_90.5","lyta",45,NA,NA,NA,NA,NA
"2180","S2_90.5","piab",45,NA,NA,NA,NA,NA
"2181","S2_90.6","lyta",45,NA,NA,NA,NA,NA
"2182","S2_90.6","piab",45,NA,NA,NA,NA,NA
